"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000187862",10.5508297815031,2.82550035915779,0.756549996566793,3.73471729823521,0.000187926169022412,0.00157053494783079
"ENSG00000155099",261.218371403617,-0.691290769660714,0.185106686773262,-3.73455320124378,0.000188048737684612,0.00157102636498331
"ENSG00000203705",285.359977973211,-0.627124686375119,0.167931320730471,-3.73441168477233,0.000188154500658498,0.00157137709583845
"ENSG00000108830",334.160783170165,-1.54272585165192,0.413257168710359,-3.73308914753073,0.000189145611233912,0.00157911908640118
"ENSG00000122873",476.244580840484,0.574869017838129,0.153999414121723,3.73292990182253,0.000189265280548662,0.0015795828986712
"ENSG00000112164",40.8054129366779,-2.32250817285862,0.622195256520316,-3.73276419021169,0.000189389884385614,0.0015800875657326
"ENSG00000104695",2602.4341674975,-0.604458526592093,0.161937326214397,-3.73266955014324,0.000189461081853737,0.00158014647042333
"ENSG00000221886",63.0624053941479,1.58187247702242,0.423912129832822,3.73160465506441,0.000190263935482368,0.00158630544110967
"ENSG00000135185",372.920447477518,0.660032019629317,0.176884468163789,3.7314300485566,0.00019039588085387,0.00158686851035075
"ENSG00000178814",573.712466242949,-1.02392858890789,0.274464935037423,-3.73063534971516,0.000190997500237601,0.00159134440762725
"ENSG00000160588",1640.28837379285,-0.789780026285928,0.211708833509284,-3.73050105276449,0.000191099344802951,0.00159165468489192
"ENSG00000081189",593.172940961519,0.697109640843853,0.186872498626441,3.73040252561389,0.00019117409566964,0.00159173916695266
"ENSG00000180458",6.37593658372472,-3.60166247998223,0.965817298329835,-3.72913436755637,0.000192138681904478,0.00159922996827048
"ENSG00000018869",58.9327835864354,1.05675757936445,0.283426306773668,3.72850915426256,0.000192615913136129,0.00160266067272368
"ENSG00000271850",9.92997751716286,-4.18957967179908,1.1239304931018,-3.72761456114317,0.000193300702127297,0.00160781546195483
"ENSG00000163083",737.273543143673,-1.17583579172339,0.315548505326816,-3.72632343957887,0.000194293058615821,0.00161552415967532
"ENSG00000154122",3409.52092052475,-0.66429695707787,0.178293742083384,-3.72585683218873,0.000194652869434836,0.00161796988672944
"ENSG00000205730",1748.83918456847,0.628198136593679,0.168666271971008,3.72450359667439,0.000195699922376974,0.00162612444775767
"ENSG00000243081",5.9109133013431,-4.95866882583271,1.33159282050285,-3.72386269247093,0.000196197660507603,0.00162971064124269
"ENSG00000162755",53.3287245999973,-1.23130182723195,0.330735010092,-3.72292557382853,0.000196927585920851,0.00163522242478328
"ENSG00000105388",304.193880830226,-2.62907720696242,0.70634135591884,-3.7221057282458,0.000197568258743223,0.00163998961949353
"ENSG00000144199",289.943678543954,-0.869771279133824,0.233695274734515,-3.72181799620001,0.000197793572424262,0.00164130691943973
"ENSG00000164440",42.9053844995992,1.30456100759841,0.350536650341586,3.72161086815646,0.000197955917142016,0.00164210098674338
"ENSG00000289165",2.87915718950978,-4.72360116895981,1.26926811047827,-3.72151567502939,0.000198030570468457,0.00164216733915563
"ENSG00000172638",3355.12584284835,1.26087868380581,0.338892809206964,3.72058258408128,0.000198763730319108,0.00164658440614387
"ENSG00000185736",10.4658951921771,-3.33719749200666,0.896939435837706,-3.72064975478512,0.000198710867048182,0.00164658440614387
"ENSG00000255642",38.6670851947207,1.30806191990219,0.351569846570657,3.72063171134131,0.000198725065921091,0.00164658440614387
"ENSG00000144935",129.405164986201,1.26411303305308,0.339790864393295,3.72026786332288,0.00019901159124871,0.0016480835541494
"ENSG00000164434",660.218236722657,-2.86449894843021,0.770112329081551,-3.71958588410922,0.000199549686386791,0.00165198441650248
"ENSG00000139112",1831.58682224056,-0.707850857863479,0.19032287833312,-3.71921055452164,0.000199846411743147,0.0016538851347383
"ENSG00000137101",84.2081175509428,0.937519457983488,0.25210384266277,3.71878289549744,0.000200185012569243,0.00165613101231311
"ENSG00000266208",292.296689834664,-1.0044732346044,0.270151958154601,-3.71817861867789,0.000200664370207755,0.00165898258013707
"ENSG00000283633",178.859720574333,-1.15616354006859,0.310945911366227,-3.71821431897484,0.00020063602011099,0.00165898258013707
"ENSG00000112214",102.272214835407,-1.14365903451618,0.307599364232541,-3.71801494898925,0.000200794390742403,0.00165950063895356
"ENSG00000138640",519.410186387104,-0.96853855824465,0.260584107493005,-3.71679826357273,0.000201763419556582,0.00166695015681272
"ENSG00000257354",182.049511271899,1.28571328179623,0.34597146818338,3.71624078871943,0.000202208886389157,0.0016700705108849
"ENSG00000163659",1548.00494511143,-1.41614893870231,0.381101122017109,-3.71594009276818,0.000202449549847274,0.00167093787590864
"ENSG00000267727",19.7329340927289,-1.96397482884697,0.528523164555676,-3.71596736067011,0.000202427714761083,0.00167093787590864
"ENSG00000125731",676.053665836234,-0.802575075548912,0.21600194145845,-3.71559195315517,0.000202728521174977,0.00167268003221296
"ENSG00000241755",134.961561768823,3.93209435461498,1.05841988971756,3.71506090618181,0.000203154755526812,0.00167563565849148
"ENSG00000141447",931.524575355308,-0.811948590058844,0.218603327535764,-3.71425540137768,0.000203802885232479,0.00168041890343795
"ENSG00000291114",78.0693784425531,1.36122354564266,0.366594019978616,3.71316353093283,0.00020468453339813,0.00168712373681156
"ENSG00000130751",176.04685716695,-1.5402102122983,0.414884964266916,-3.71237896032165,0.000205320258136953,0.0016917977256589
"ENSG00000260310",8.69516653230495,-3.5143423568997,0.94697467782154,-3.71112600918141,0.000206339351313247,0.00169962641200417
"ENSG00000235770",9.157982858347,2.52285257170719,0.679861487985948,3.71083318630241,0.000206578204027167,0.00170051984165504
"ENSG00000287339",2.27404404926963,5.15744406875449,1.38983803664909,3.71082380303041,0.000206585862161526,0.00170051984165504
"ENSG00000123405",274.525832098394,-1.11420445332669,0.300373575680415,-3.70939571100006,0.000207754509682714,0.0017095684218614
"ENSG00000161048",142.947181701096,1.33660427712,0.360362363288692,3.70905625360555,0.000208033209070562,0.00171129020763654
"ENSG00000160803",1500.97881331868,-0.662514401720611,0.178643498496455,-3.70858389640057,0.000208421605428825,0.00171391291486982
"ENSG00000288787",2.19462025318412,4.50300287947528,1.21426749713858,3.70841094741201,0.000208563983225601,0.00171451146303942
"ENSG00000087088",1296.74127229446,0.861736044493181,0.232410893875511,3.70781261636884,0.000209057255749288,0.00171799319876425
"ENSG00000180537",23.0715140837441,-1.60665994152724,0.433423889569106,-3.70690213482353,0.000209809972233239,0.0017236039632912
"ENSG00000166707",20.9841949976806,1.63352917449532,0.440687878610472,3.70677128594047,0.000209918357030189,0.00172391952071759
"ENSG00000162877",1564.59206032916,-4.25167664381201,1.14713775878167,-3.70633484188294,0.000210280252866446,0.00172631609125979
"ENSG00000109790",436.516388118689,0.695795488077128,0.187759650988174,3.70577748954675,0.000210743256795389,0.00172954084532578
"ENSG00000122025",63.69911519137,1.17120650798106,0.316159276302835,3.70448250539141,0.000211822725658166,0.00173782100967041
"ENSG00000242574",1072.24403117599,0.898212367143333,0.242511950956051,3.7037859932359,0.000212405467431211,0.00174202180462807
"ENSG00000134516",306.091722329381,0.90853677809216,0.245315368497082,3.70354610743829,0.000212606517870313,0.00174309044285221
"ENSG00000140451",62.0083260222029,1.44823594857025,0.391118078698056,3.70281003985062,0.000213224538746032,0.00174757583535795
"ENSG00000117394",11782.4271615799,-1.08848175772874,0.293977110412602,-3.7026071730586,0.000213395167130714,0.00174839266132338
"ENSG00000176422",497.787776737663,-0.551546219539041,0.149045806301455,-3.70051484993481,0.000215162487128248,0.00176170096223949
"ENSG00000103723",79.8071548024484,-1.73949891335965,0.470063075763699,-3.70056488809195,0.000215120061521029,0.00176170096223949
"ENSG00000102316",5466.1571561024,0.737352428070212,0.199297187919062,3.69976333218341,0.000215800618649717,0.00176633881783159
"ENSG00000165806",901.183300691506,0.833825829758108,0.225456787226854,3.6983842447782,0.000216976259572332,0.00177537167289391
"ENSG00000220205",4923.45461141337,-0.826993212663547,0.223622072922003,-3.6981734488795,0.000217156487280355,0.0017762564333088
"ENSG00000272021",22.5660462053535,-2.20788528923712,0.597606576235284,-3.69454650774769,0.000220279574331435,0.00180120407328363
"ENSG00000079459",3831.11457682138,-0.787689299070275,0.21322732481206,-3.69412925742304,0.000220641552594545,0.00180356533884267
"ENSG00000106689",64.7544504510954,-3.89482431464015,1.05441494154946,-3.6938250409433,0.000220905822232587,0.0018051266143762
"ENSG00000185404",186.871030397032,1.0138070996721,0.274562982676945,3.6924391255793,0.000222113517106322,0.00181439347511554
"ENSG00000110693",298.82324009445,-0.921151963024281,0.249500322328228,-3.69198706610273,0.000222508783130778,0.00181701985084288
"ENSG00000106113",27.4223647527658,1.73668827361005,0.470437206033945,3.69164736830942,0.000222806238199353,0.00181884602071486
"ENSG00000267414",52.8613118901586,1.09241613042695,0.295930156495093,3.6914660653892,0.000222965148146478,0.00181954036266472
"ENSG00000115738",1630.72221568785,-0.69596353230237,0.188540103557658,-3.69132889592127,0.000223085446316345,0.00181991925195225
"ENSG00000271856",4.80991552934791,2.91075873742557,0.788639893998788,3.6908591101911,0.000223497912106845,0.00182268058939965
"ENSG00000119711",567.311968022927,-1.01336225239969,0.274579869343367,-3.69059193896135,0.000223732804211072,0.00182338674479946
"ENSG00000165527",4328.81398334445,-0.59383298043331,0.160904589582905,-3.69059069087237,0.000223733902051896,0.00182338674479946
"ENSG00000171766",3139.43724441669,-0.881507579378611,0.238858050789023,-3.69050813429446,0.00022380653148815,0.00182338674479946
"ENSG00000130035",112.51721506232,-1.64671417050127,0.446228093977666,-3.69029694168851,0.000223992429657117,0.00182429801304542
"ENSG00000033327",1485.83583857432,-0.81805066742589,0.221721415048016,-3.68954287635559,0.000224657364310619,0.00182910888450784
"ENSG00000229619",191.087675342751,-0.908867103899021,0.246351484969112,-3.68931043388261,0.000224862705349124,0.00183017590739556
"ENSG00000023902",1299.65499515548,1.28062040350852,0.347238287029911,3.68801612996729,0.00022600932644053,0.00183866378131931
"ENSG00000108578",5423.37540741609,-1.01662445827097,0.275660014292796,-3.68796490444621,0.000226054819727085,0.00183866378131931
"ENSG00000007038",12.8941726991147,-2.86495310846543,0.776933457040256,-3.68751413973022,0.000226455513770042,0.00184070751987876
"ENSG00000198959",333.640944622086,1.71804984839983,0.46590341117774,3.68756657964111,0.000226408864609365,0.00184070751987876
"ENSG00000108511",98.7763686884467,1.29491804198736,0.351298683657351,3.68608851165064,0.000227727176727658,0.00184982342665325
"ENSG00000160183",30.999669492941,-2.03574116255894,0.552269963291147,-3.686134133436,0.000227686378406282,0.00184982342665325
"ENSG00000134343",13.55087670754,-2.14947794509207,0.58319622403179,-3.68568563464311,0.000228087756630476,0.00185214174690344
"ENSG00000169946",124.031872442234,1.20250155021221,0.326383188508052,3.6843244154487,0.000229310032569801,0.00186084034006001
"ENSG00000124194",2.44640458374706,4.45203778897838,1.20836303281933,3.68435450941507,0.000229282944050701,0.00186084034006001
"ENSG00000139187",19.7987906391631,1.51157483888125,0.410403701088375,3.68314134320089,0.000230377336045123,0.00186888588348492
"ENSG00000215845",692.789028901504,-0.894962613441315,0.243016702717577,-3.68272058435999,0.000230758044404904,0.00187135811060027
"ENSG00000071205",831.788684188421,-0.460752639987326,0.125159370574767,-3.68132755758853,0.000232022691649443,0.00188099475293429
"ENSG00000237976",7.43132606247905,2.23017008681808,0.605880725864687,3.68087313494794,0.000232436640263752,0.00188373075861121
"ENSG00000137819",276.762390647638,-1.14215975504832,0.310335577604833,-3.68040224025715,0.000232866324941081,0.00188659245234245
"ENSG00000115318",208.745977527506,0.925336857275352,0.251443519127833,3.68009826017793,0.000233144098207611,0.00188822194199241
"ENSG00000285753",1148.18143205946,-1.36703203683688,0.371616873865376,-3.67860593255006,0.000234512284833922,0.00189839763069127
"ENSG00000203280",12.1845866110606,-2.43753779713136,0.662633714979142,-3.67855987709302,0.000234554628722012,0.00189839763069127
"ENSG00000134258",188.006557282764,-3.30300862345557,0.897965497002127,-3.67832465109486,0.000234771009984628,0.00189952491723852
"ENSG00000157734",94.9513561574957,1.04461532186373,0.284037972380293,3.67773123117889,0.000235317721687482,0.00190332327945321
"ENSG00000169203",10.5862463819531,-2.40102423985219,0.652872549948378,-3.67763086385243,0.000235410307110331,0.00190344723868632
"ENSG00000168661",93.3152589005622,1.07039190067411,0.29117151344987,3.67615598102937,0.000236774783811077,0.00191385182045719
"ENSG00000205054",8.66284385450181,2.7580624155513,0.750466000866565,3.67513306714302,0.000237725479216843,0.00192090607788303
"ENSG00000115226",482.409246939299,1.2932369287571,0.35194041225403,3.67459059468181,0.000238231104912125,0.00192436056777705
"ENSG00000133401",1353.49012223249,-0.902709404998273,0.245675586050073,-3.67439605828103,0.000238412673347839,0.0019251960122159
"ENSG00000141219",351.938869003177,0.990782626740651,0.269682832713287,3.67388096888614,0.000238894053658299,0.00192845111401688
"ENSG00000169594",441.71573227924,-1.02073223271324,0.277863011909357,-3.67350884775632,0.000239242389221692,0.00193063044325412
"ENSG00000115255",440.160820679651,-1.55411891218163,0.423188184819034,-3.67240619642112,0.000240277360487664,0.00193834752139312
"ENSG00000132437",7.28668058725465,-5.3947370983535,1.46903039102065,-3.6723114316276,0.000240366504418643,0.00193843193759807
"ENSG00000105255",5.10108399140353,3.08045257940786,0.838974213973475,3.6716892225072,0.000240952579067958,0.00194252247725697
"ENSG00000148671",5036.69133103139,-1.52897507649518,0.416449652412951,-3.67145240159561,0.000241175998764466,0.00194368762890421
"ENSG00000143195",9.8089935948197,2.36387242452662,0.644233149850489,3.66928095065461,0.000243233652125803,0.00195962965579575
"ENSG00000158747",15264.4650116377,1.25065488857257,0.340874450860573,3.66896047918864,0.000243538719854122,0.00196144604153188
"ENSG00000010310",187.750422940065,-0.761266212523524,0.207557451425311,-3.66773732909062,0.000244706380664498,0.00197020624197099
"ENSG00000168685",160.26359272262,1.35998463597408,0.370860670116835,3.66710397073282,0.000245313067909247,0.00197444562367858
"ENSG00000112218",17.2478203207906,-1.78292070124812,0.486208124855749,-3.66699075992836,0.000245421659866923,0.00197467453760333
"ENSG00000167880",13018.9402194076,-1.10912328675107,0.302535349370348,-3.66609485159151,0.000246282608096505,0.00198095482065739
"ENSG00000164604",34.7448471941562,1.59324029952818,0.434617972941467,3.66584080438559,0.000246527256967198,0.00198227546667783
"ENSG00000160323",121.500104400208,0.975351850502735,0.266077095797496,3.66567384381347,0.000246688165044033,0.00198292212795753
"ENSG00000178425",758.651071618005,-0.643084730682763,0.17545307146249,-3.66528055235697,0.000247067588704438,0.00198532426057118
"ENSG00000182985",897.916677118621,0.895954797626097,0.244481345608339,3.66471640360415,0.000247612800934738,0.00198853447838653
"ENSG00000181619",17.2829057756726,1.5811481937693,0.431453632029407,3.66470015869871,0.000247628517258183,0.00198853447838653
"ENSG00000129451",2492.06403138624,-0.867956067997539,0.236937261185233,-3.6632316236617,0.00024905314044342,0.00199932297852869
"ENSG00000158246",4273.21323831839,-1.30790660492739,0.357139172738913,-3.66217627401947,0.000250081676534555,0.00200627231025133
"ENSG00000290007",28.0562864104695,-2.52649391795061,0.689878169444794,-3.66223201407272,0.000250027253183505,0.00200627231025133
"ENSG00000125846",689.033451503151,0.656786505657998,0.179373458309666,3.66155902800367,0.000250685085056603,0.00201045847673813
"ENSG00000206538",589.79661372345,1.2560290351788,0.34317494600524,3.66002544707802,0.000252190202173081,0.00202121340629089
"ENSG00000268104",196.180548224356,-1.27334873343979,0.347904029741382,-3.6600574428136,0.000252158713910231,0.00202121340629089
"ENSG00000261829",8.71726570361617,-3.17227611042756,0.866803575787721,-3.65974045220649,0.000252470839602997,0.00202280457733302
"ENSG00000105750",114.750658365415,1.30331101170469,0.356153398083901,3.65940917232991,0.000252797422445804,0.00202476271027219
"ENSG00000204991",149.087836979849,-0.994551343769433,0.27180455411684,-3.65906799097232,0.000253134180476971,0.00202680104140758
"ENSG00000124143",553.14253548712,-1.17226431317511,0.320499099436495,-3.65762123898694,0.000254566855552802,0.00203761001307809
"ENSG00000168280",97.4291601669598,1.59241499877056,0.435418731344248,3.65720370792128,0.000254981735820092,0.00204026795238701
"ENSG00000006210",1008.16171347011,-1.02949940368304,0.281628108921605,-3.65552787903574,0.000256653313444502,0.0020529765205624
"ENSG00000164305",717.064079684861,0.576332798341165,0.157711405427356,3.65435078572445,0.000257833558371484,0.00206107896742319
"ENSG00000177599",62.0247892009904,1.2946656025887,0.354273186860336,3.65442729116019,0.000257756693720101,0.00206107896742319
"ENSG00000145414",210.596391372133,-0.653161727275017,0.178744726119869,-3.65415943425932,0.000258025902404914,0.00206194750488157
"ENSG00000187792",173.030039667601,0.857056741444996,0.23459570336854,3.65333520238687,0.000258855948662919,0.00206790985966548
"ENSG00000260807",259.68286886848,-1.03748722793545,0.284015627675406,-3.65292303253526,0.000259271964514744,0.00207056187674222
"ENSG00000155508",1642.74793946387,-0.475936869876135,0.130313329179736,-3.65225010267134,0.000259952521087277,0.00207485217293
"ENSG00000139514",2446.76107451606,-0.853722468633959,0.233754052649702,-3.65222531526898,0.000259977621375772,0.00207485217293
"ENSG00000077454",325.870645340475,-0.821298236906584,0.224918474435142,-3.65153746916159,0.000260675057164249,0.00207974461896231
"ENSG00000114631",513.919212253384,-1.23597397164617,0.338518999772365,-3.65112142147794,0.00026109775624548,0.00208244267420521
"ENSG00000235961",66.524125718465,1.40700760737141,0.385393325583498,3.6508354295995,0.000261388692925728,0.00208401826231825
"ENSG00000286473",2.36703654955101,5.35641486550249,1.46720502893418,3.65076097741673,0.000261464482235081,0.00208401826231825
"ENSG00000134760",37052.2184593582,-0.939802767506104,0.257448988798981,-3.65044264454234,0.000261788764653307,0.00208592813543452
"ENSG00000168071",385.305618726211,0.819593618542123,0.224553246463403,3.64988541225878,0.000262357319365324,0.00208978250152068
"ENSG00000275183",108.015424619588,1.28929405082482,0.353299570802086,3.64929413273211,0.000262961878947745,0.0020939210768053
"ENSG00000067066",1079.60857950933,0.747464488681895,0.204871592202752,3.64845355398109,0.000263823585486491,0.00210010393396791
"ENSG00000157800",864.524618887006,0.71492631157748,0.195982273965165,3.64791313577959,0.000264378984336471,0.00210384529622017
"ENSG00000078018",853.338640624968,-0.747578155276444,0.204985259215074,-3.64698494974252,0.000265335458992461,0.00211077484765814
"ENSG00000265531",3.14077331360967,4.58843483693925,1.2581891607994,3.6468561166303,0.000265468474684994,0.00211115132692518
"ENSG00000092978",222.413586381837,0.811480852182508,0.222530638421589,3.64660281360961,0.000265730183513873,0.00211255067158157
"ENSG00000127824",13121.6136093595,-1.05713362947396,0.289934305273071,-3.64611434469031,0.000266235545233518,0.0021158855251349
"ENSG00000012822",7642.51694487948,-0.594602879323563,0.163092311268108,-3.64580570782454,0.000266555320070195,0.00211774376671055
"ENSG00000280241",14.3503262639373,2.29157842421026,0.628591508105074,3.64557649071391,0.000266793042039208,0.00211894912208896
"ENSG00000267221",65.4109900666651,-1.00130908454501,0.274715158220594,-3.64489928779602,0.000267496533322162,0.0021238517858389
"ENSG00000260910",20.3767513480374,1.88003797586749,0.515862771379321,3.64445368065739,0.000267960386650427,0.00212684924159361
"ENSG00000279881",19.1624128095665,1.84164712214757,0.505342222335971,3.64435632082049,0.000268061833377059,0.00212696920737861
"ENSG00000099814",4551.91013990554,-0.948084596208707,0.260222668419875,-3.64335898162012,0.000269103113452602,0.00213454391697739
"ENSG00000188522",7151.49086061841,-0.968855449131135,0.266044077609696,-3.64171026784707,0.000270832784980249,0.00214757236033421
"ENSG00000153898",88.8473302709751,1.20885425824941,0.332042961252449,3.64065617801285,0.000271944089469198,0.00215499727637589
"ENSG00000148824",349.670203615273,0.853196565279232,0.23434829047817,3.64072024395121,0.000271876424307889,0.00215499727637589
"ENSG00000168288",2201.83149165229,-0.53756754823826,0.147665716528404,-3.6404357143715,0.000272177059389418,0.00215614990745244
"ENSG00000112308",2616.74069364185,0.81343107038894,0.223481005906271,3.63982194858249,0.000272826628065907,0.00216060097578263
"ENSG00000235532",2.19698667412878,4.75731438056437,1.30711532836183,3.63955213234825,0.000273112643049768,0.00216217101118802
"ENSG00000138376",254.652730418581,-1.00134052011863,0.275212865638953,-3.63842190950575,0.000274313777070385,0.00217098250102251
"ENSG00000099910",634.260797997256,0.751652486655918,0.206606393980965,3.6380891809436,0.000274668323498584,0.00217309039371696
"ENSG00000149925",382.388360915421,-1.29511136238486,0.356055149255222,-3.63738978384081,0.00027541498249762,0.00217829820988567
"ENSG00000150867",884.672804472997,0.687962038031585,0.189190068344286,3.63635387445201,0.00027652438967662,0.00218637079218963
"ENSG00000185038",12.5416697808708,-3.20386273633479,0.881152763638422,-3.63599011266279,0.000276914952891681,0.00218875639858593
"ENSG00000147160",790.197962232556,-4.7209167158108,1.29867316532279,-3.63518461909345,0.000277781634545712,0.00219484431068528
"ENSG00000233680",68.45171538004,-1.1714210976016,0.322252005235802,-3.63510879240126,0.000277863352073198,0.00219484431068528
"ENSG00000101888",382.800510709558,-0.830813515859771,0.228586040456649,-3.63457678430426,0.000278437324714228,0.00219867319518732
"ENSG00000173156",1240.99195201794,-1.07962421050986,0.297097327497467,-3.63390751308279,0.000279160965811689,0.00220297524493997
"ENSG00000225465",15.1555936356994,2.29970731435825,0.632832595611037,3.63398998456732,0.000279071699446552,0.00220297524493997
"ENSG00000185985",158.032132884389,-1.04315178383962,0.287168711987898,-3.63253982865509,0.000280645241449156,0.00221327042688312
"ENSG00000272825",9.92172280134516,2.40844953815648,0.663015413370462,3.63256945402377,0.000280613012394645,0.00221327042688312
"ENSG00000129473",2532.70317567445,-0.621622347035252,0.171188599506258,-3.63121346180841,0.000282091737835128,0.0022239661264141
"ENSG00000247240",137.807413117613,-0.778348826245925,0.214369292033711,-3.6308783728386,0.00028245827973332,0.00222614351816692
"ENSG00000074219",907.097852338529,0.884184869822555,0.243570182787729,3.6301030762584,0.000283308060522524,0.00223212685868034
"ENSG00000171195",141.901358794621,-3.38389562023141,0.932509597315327,-3.62880514042276,0.000284736055579381,0.00224266055029067
"ENSG00000196981",213.376791149214,0.778063868386727,0.21445255001743,3.62813997000031,0.000285470490134846,0.00224772657892368
"ENSG00000103888",254.480808425518,1.67967945236294,0.462982686959555,3.62795305239929,0.000285677190675801,0.00224863544622355
"ENSG00000171608",401.138807530268,0.781989361647358,0.215613328922285,3.62681363696775,0.000286940235042663,0.00225785581946538
"ENSG00000163661",59.7008522268034,1.52355324229262,0.420143589733852,3.62626797009506,0.000287546958830977,0.00226190754301366
"ENSG00000151413",309.209175143545,-0.629433402480916,0.173637234575079,-3.62499094172543,0.000288971580194304,0.00227238838852444
"ENSG00000156453",3693.10605947539,-1.04421460114882,0.288126289249493,-3.62415593477697,0.000289906665742629,0.00227901420673298
"ENSG00000099338",124.213353028351,-0.85480331545382,0.235873261463295,-3.62399413206417,0.000290088188637169,0.00227971378100604
"ENSG00000055332",915.576197218201,0.679492377601184,0.187513875537399,3.62369118367275,0.000290428346099159,0.00228165917182556
"ENSG00000137880",485.676873999992,-1.50250971940024,0.414684509888743,-3.62325981214816,0.000290913344892616,0.00228474086009543
"ENSG00000232119",759.056865315586,0.6501962944179,0.179459290939756,3.62308516328736,0.000291109921448406,0.00228482801361083
"ENSG00000070495",413.61999073523,0.578906509010262,0.159780142704013,3.62314427320712,0.000291043376172629,0.00228482801361083
"ENSG00000111224",147.176490240662,0.873540332369434,0.241136596108031,3.62259543540244,0.000291661800012878,0.00228843049901824
"ENSG00000106123",12493.0087757275,-1.06735428305669,0.29474540918905,-3.62127534401082,0.00029315430781366,0.00229940868564315
"ENSG00000090520",555.832613122829,0.587069865065643,0.16214552447577,3.62063564174028,0.000293880131883915,0.00230436817607384
"ENSG00000100473",456.691940462287,-3.03362531136633,0.837897291608439,-3.62052168177192,0.000294009610564882,0.00230464994447566
"ENSG00000077063",85.2896493583445,1.1390567616363,0.314638655747588,3.62020603898742,0.00029436851561933,0.00230672936364931
"ENSG00000175463",168.75114099932,1.21378956609472,0.335361140067417,3.61935066731558,0.000295343189282679,0.00231363120965258
"ENSG00000235535",3.66771422712434,-4.80312312620093,1.32749540122964,-3.61818438071564,0.000296677013637401,0.00232334125396842
"ENSG00000233828",4.45960556088592,3.96344115099904,1.09552912843626,3.61783274229904,0.000297080270782294,0.00232575997180279
"ENSG00000288880",22.7672017242603,1.76330232123548,0.487487560513995,3.61712270027218,0.00029789610878509,0.00233093800974634
"ENSG00000183778",130.119248976877,-2.81520838914373,0.778307003507643,-3.61709245382126,0.000297930908499055,0.00233093800974634
"ENSG00000187801",17.7710268865323,1.78334388569614,0.493189357376935,3.61594154257705,0.000299257908835319,0.00234057685713516
"ENSG00000260123",10.9086029306258,2.02122329420711,0.559060944226723,3.61538990530416,0.000299895907047891,0.00234482242524242
"ENSG00000112304",399.67980697918,0.499910458093498,0.138285419391917,3.61506267466053,0.000300274968627387,0.00234704137121603
"ENSG00000069482",464.290217885714,-4.43070109991629,1.22608334732929,-3.61370302399707,0.000301854788706325,0.00235864143018006
"ENSG00000274286",44.076310511311,-1.33858231633225,0.370456821048715,-3.61332884232742,0.000302290925841562,0.00236130042484419
"ENSG00000089163",46.6537191647623,0.931353013968664,0.257785656834209,3.61289695247726,0.000302795059886348,0.00236448871328683
"ENSG00000119535",119.5975467522,1.36579547600631,0.378050291523965,3.6127348837654,0.000302984441652223,0.00236471185784399
"ENSG00000004660",1037.85760373254,-0.862478723109748,0.238734674545125,-3.61270822830022,0.000303015599919368,0.00236471185784399
"ENSG00000160223",45.6162920220919,-1.98437906765903,0.549292968561655,-3.61260598848589,0.000303135138529295,0.00236489563266189
"ENSG00000119537",2590.7683803281,-0.526907878691691,0.145881563308353,-3.61188807373797,0.000303975767767656,0.00237070306758206
"ENSG00000261308",45.3417823325445,1.02472959285668,0.283814114982811,3.61056599640486,0.000305529544689388,0.0023820668963647
"ENSG00000258955",12.8057191138715,2.48652970669281,0.688770744820082,3.61009773628282,0.000306081650603654,0.00238561645869099
"ENSG00000172215",40.3556247793497,1.86090210599051,0.515581188768163,3.60932894087275,0.000306990131551509,0.00239194050317348
"ENSG00000183570",132.470332628667,1.34154195079362,0.37176704047711,3.60855537132055,0.000307906802036949,0.00239832433821825
"ENSG00000125850",153.366092135258,-1.14576518411777,0.31753263143375,-3.60833839011859,0.000308164382004968,0.00239957202258419
"ENSG00000099194",5357.66722959169,-2.28947253565057,0.634562304332344,-3.60795546791806,0.000308619444019725,0.00240160798895592
"ENSG00000170423",4558.22179504858,-1.18468337675736,0.328353208463332,-3.60795431937938,0.000308620809880848,0.00240160798895592
"ENSG00000160862",11186.2003322864,-0.995939949746845,0.276072002593266,-3.60753694830169,0.000309117529358256,0.00240320545506928
"ENSG00000180574",14.0061209379699,-3.59045493352408,0.995235966958838,-3.60764185853883,0.000308992603755742,0.00240320545506928
"ENSG00000220201",41.5329847340579,1.24434997347098,0.344930720952131,3.60753594239485,0.000309118727406524,0.00240320545506928
"ENSG00000112799",102.719086332101,1.04519301741128,0.289836520710522,3.60614671625588,0.000310777469536576,0.00241533896434468
"ENSG00000182310",104.730406125853,0.874276279803644,0.242449710824846,3.60601081696175,0.000310940180602658,0.00241584144733765
"ENSG00000073803",634.278351482356,-0.517439198088367,0.143528018232799,-3.60514416947562,0.000311979687846423,0.00242315371042633
"ENSG00000198369",719.715726209544,-0.781520984937563,0.216850280796335,-3.60396575032138,0.000313398372626614,0.00243340551730284
"ENSG00000203907",9.34940058379272,-2.68335580717775,0.744627032405501,-3.60362394917256,0.000313810991547348,0.00243507445629984
"ENSG00000244731",32.4529043094853,1.59541185457811,0.442722689318348,3.6036369787926,0.000313795253000818,0.00243507445629984
"ENSG00000181631",111.349250854422,0.821034094967683,0.227848688492119,3.60341812981768,0.000314059699884325,0.00243623703590998
"ENSG00000130158",2496.22985604611,-0.554938721761482,0.154007556045805,-3.60332139545433,0.0003141766556518,0.00243637716880497
